run_tag,family,dataset,emb,n_test,acc,tpr,tnr,human_f1,ai_f1,avg_f1,auroc,score_mode
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260525_194200,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.5911111111111111,0.5933333333333334,0.5888888888888889,0.5920177383592018,0.5902004454342984,0.5911090918967501,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260525_194200,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.5544444444444444,0.4288888888888889,0.68,0.49047013977128334,0.6041461006910168,0.54730812023115,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260525_194200,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.5711111111111111,0.41555555555555557,0.7266666666666667,0.4921052631578947,0.6288461538461538,0.5604757085020242,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260526_013104,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.5911111111111111,0.5933333333333334,0.5888888888888889,0.5920177383592018,0.5902004454342984,0.5911090918967501,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260526_013104,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.5544444444444444,0.4288888888888889,0.68,0.49047013977128334,0.6041461006910168,0.54730812023115,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260526_013104,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.5711111111111111,0.41555555555555557,0.7266666666666667,0.4921052631578947,0.6288461538461538,0.5604757085020242,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260526_034654,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.5911111111111111,0.5933333333333334,0.5888888888888889,0.5920177383592018,0.5902004454342984,0.5911090918967501,0.6398567901234569,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260526_034654,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.5544444444444444,0.4288888888888889,0.68,0.49047013977128334,0.6041461006910168,0.54730812023115,0.6003308641975309,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_knn_20260526_034654,knn,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.5711111111111111,0.41555555555555557,0.7266666666666667,0.4921052631578947,0.6288461538461538,0.5604757085020242,0.6108345679012346,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260525_192509,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6911111111111111,0.6711111111111111,0.7111111111111111,0.6848072562358276,0.6971677559912854,0.6909875061135565,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_lr_20260525_192509,lr,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6611111111111111,0.6222222222222222,0.7,0.6473988439306358,0.6737967914438503,0.6605978176872431,,n/a
